user_id,money_spent_hotel,money_spent_flight
531020,2009.0,1996.76
531027,357.0,1800.14
531031,2784.0,1688.06
531054,2014.9,1519.04
531073,1500.0,1149.43
531094,2067.6,937.77
531109,511.6,961.46
531143,2002.0,2847.5
531144,1269.3,1037.55
531158,2126.2,2287.91
531198,2084.0,322.45
531204,2828.0,577.17
531217,314.0,1366.48
531253,3154.45,2818.52
531322,1964.1,1047.46
531339,0.0,3769.05
531344,1284.0,1750.51
531361,696.0,1898.97
531373,1683.0,947.17
531386,3976.0,2537.39
531427,9919.0,4551.42
531431,4305.59,4534.82
531447,2088.0,2940.08
531456,928.0,0.0
531467,3498.0,2895.76
531471,1092.0,1648.6
531499,3772.0,1196.18
531500,378.0,0.0
531511,1482.0,697.14
531512,1152.0,275.27
531557,5463.2,2058.38
531562,1292.0,0.0
531568,1413.0,1628.75
531615,0.0,406.27
531625,1034.2,294.9
531650,720.0,983.77
531654,3268.5,5456.16
531663,269.0,349.81
531670,3740.0,988.05
531739,2143.8,1453.92
531744,1344.0,1054.79
531745,1330.0,2942.34
531771,296.55,1644.58
531777,614.0,144.52
531789,1646.0,1678.15
531795,984.0,472.69
531807,934.0,1590.53
531824,802.0,1819.24
531834,0.0,490.71
531844,1334.79,82.04
531847,1436.0,603.05
531857,918.0,698.9
531868,969.0,1664.78
531884,7061.0,980.52
531921,1071.0,122.54
531926,0.0,1896.83
531931,985.0,1888.29
531959,8206.0,1891.14
531971,456.0,762.62
531987,636.0,700.21
531989,1992.0,2632.85
531994,303.0,1185.97
532063,1692.05,1451.21
532064,1870.0,3376.12
532073,1889.0,993.15
532101,3708.0,0.0
532106,1719.0,1959.63
532119,2974.0,3334.58
532159,1477.0,509.22
532215,2329.2,2460.91
532225,298.0,1088.96
532233,1587.0,2035.95
532258,4102.37,320.21
532259,3722.0,1744.48
532279,4992.0,0.0
532312,304.0,454.24
532329,6870.0,216.97
532347,272.0,1212.71
532361,1218.0,279.63
532365,1950.0,462.34
532381,1451.0,900.79
532387,2375.0,1112.69
532388,2149.6,171.01
532390,1479.0,930.54
532410,2867.9,1118.76
532426,6673.95,1610.23
532432,1963.0,0.0
532433,1398.3,1304.05
532500,2609.0,2827.85
532519,1586.0,710.44
532535,4434.0,376.42
532544,3806.0,1769.7
532568,1318.8,380.84
532607,729.0,1101.51
532622,703.93,725.05
532623,310.0,475.77
532637,2946.0,0.0
532650,3421.0,1018.41
532651,1753.0,100.45
532653,3030.9,3131.25
532656,276.0,1346.61
532705,343.0,647.94
532710,0.0,312.38
532711,3813.86,98.31
532721,818.0,517.02
532725,1880.0,788.5
532730,3144.0,147.56
532742,726.0,1259.57
532748,444.0,1561.78
532750,732.0,1029.03
532810,3613.58,1677.92
532823,948.0,1032.26
532835,273.0,630.46
532843,1379.3,848.2
532863,3621.95,898.6
532866,2074.6,2101.19
532901,123.0,119.44
532912,2344.0,2734.46
532941,2248.0,3366.83
532989,2588.0,2274.8
533048,435.2,0.0
533093,742.0,648.69
533117,252.0,334.37
533123,531.0,534.77
533129,2260.95,1002.63
533155,2799.6,2327.67
533187,737.2,0.0
533199,972.0,933.65
533211,3278.0,1538.31
533222,4884.6,942.66
533248,670.0,2661.61
533251,1297.86,645.03
533283,540.0,1958.82
533291,2755.0,3702.95
533302,1145.15,716.78
533327,6904.23,559.22
533357,898.6,2164.0
533378,1256.0,1172.23
533388,2442.0,1166.44
533393,624.0,0.0
533396,3445.92,1564.73
533402,3111.0,455.51
533404,5076.93,1696.14
533411,816.0,1397.07
533449,151.0,814.84
533464,120.0,907.21
533490,1701.0,955.25
533492,732.0,2047.67
533497,800.4,1856.08
533518,3140.5,2766.42
533527,471.75,182.38
533537,4369.2,669.62
533542,3229.0,2800.21
533550,428.0,630.64
533573,0.0,302.01
533575,1013.0,613.81
533598,2827.2,432.89
533613,1622.13,896.73
533617,1310.0,1279.09
533656,1219.8,1052.06
533716,463.6,1134.18
533742,170.0,1000.29
533755,2791.1,3376.12
533759,4779.0,465.97
533773,4340.0,1327.66
533782,2024.0,1848.24
533809,505.0,979.25
533827,512.0,0.0
533846,1249.0,669.33
533859,2328.0,2349.44
533895,238.0,518.94
533908,447.0,263.68
533932,1053.2,3546.92
533975,4085.62,0.0
533985,1576.0,1272.91
533990,4048.0,1403.05
534040,4444.0,249.08
534045,508.0,968.27
534066,625.8,1487.77
534088,1659.0,452.71
534105,3158.6,2561.98
534179,1895.4,1015.0
534190,1724.0,136.34
534246,1489.0,49.97
534254,558.0,515.74
534295,2702.0,2520.07
534333,1400.0,954.5
534351,6187.0,2899.06
534360,1366.25,2093.81
534378,83.0,730.57
534380,1424.0,2389.09
534391,2179.0,964.11
534445,222.0,2568.07
534474,2952.0,2210.17
534499,136.0,0.0
534564,176.0,326.33
534594,18880.0,147.43
534604,0.0,1100.77
534607,1291.0,1309.15
534608,754.0,1380.11
534661,1039.5,0.0
534688,3558.2,682.77
534697,1147.0,284.12
534703,2033.8,1071.35
534742,616.0,354.66
534747,717.0,1097.94
534782,6410.0,612.21
534793,163.0,549.37
534798,245.0,766.91
534825,0.0,97.51
534840,1851.4,992.59
534842,321.0,226.94
534858,3037.86,1262.82
534895,906.0,708.11
534903,2893.72,1521.08
534939,4581.0,1334.48
534948,2658.6,911.86
534957,297.0,1757.54
534971,374.55,281.82
534986,2263.1,2755.85
535007,5827.31,2447.98
535024,2085.0,3389.84
535035,6224.0,1394.81
535047,2625.6,1520.36
535051,2325.0,1302.49
535060,264.0,1198.93
535063,1557.2,1872.87
535081,4516.8,408.26
535099,1532.0,1761.31
535135,3891.79,708.98
535136,1220.0,935.19
535149,207.4,272.85
535155,0.0,595.66
535177,3705.2,946.94
535189,884.0,553.81
535229,2078.35,867.38
535266,1192.0,1688.06
535311,2223.0,753.17
535341,2559.0,941.32
535365,594.0,247.96
535398,1650.0,856.06
535441,2464.0,1730.2
535447,4209.72,1573.31
535459,1437.0,637.18
535473,0.0,1688.06
535495,2009.93,949.46
535502,1642.0,441.92
535553,1012.0,708.37
535595,1956.0,1890.09
535600,3236.0,379.79
535610,508.1,464.97
535625,1611.86,904.59
535637,939.0,539.85
535644,1735.2,1083.65
535686,13337.0,1292.46
535701,889.86,1629.24
535702,7677.95,1963.57
535706,153.0,187.06
535734,298.0,875.2
535746,1804.0,826.17
535747,3310.1,98.16
535791,325.0,1034.24
535795,2270.8,1698.36
535878,6021.0,2184.21
535879,4150.06,1671.25
535885,4828.0,66.3
535896,153.0,802.83
535905,5291.84,2008.85
535906,4873.0,866.81
535912,1879.0,1582.26
535942,857.0,1362.52
535983,0.0,1301.14
535994,1619.75,0.0
536000,700.0,3450.84
536016,2016.0,1448.22
536034,2349.0,649.73
536035,326.0,976.68
536039,15338.1,2942.33
536050,1142.3,952.98
536058,3362.5,410.74
536066,1140.0,1005.02
536086,1564.0,2385.03
536099,3264.0,359.51
536212,3072.0,750.74
536228,1376.0,0.0
536229,2912.0,130.49
536241,1056.0,2176.4
536275,326.0,70.86
536278,3960.0,2104.38
536313,4011.15,246.2
536343,1233.0,1444.42
536387,1436.0,2078.18
536431,6896.0,466.41
536467,1338.0,583.28
536469,928.0,90.78
536474,1304.0,3933.03
536489,3267.4,1699.72
536490,1829.79,929.21
536532,1749.0,683.74
536566,451.0,863.4
536574,3392.0,1123.43
536594,3619.0,0.0
536604,238.0,698.9
536622,1013.0,1107.92
536641,1340.0,1784.16
536651,464.1,2630.1
536652,1800.0,440.08
536656,1574.0,1256.51
536658,708.0,767.12
536659,5362.0,1006.75
536672,2132.0,3957.39
536675,382.0,791.22
536691,2040.0,3287.17
536695,2667.0,1930.6
536763,222.0,865.57
536764,2575.0,737.08
536782,1381.0,958.92
536791,864.0,2413.25
536810,2495.86,1128.93
536843,3136.0,1135.05
536876,224.0,190.69
536893,1440.0,69.52
536951,1056.0,1496.82
536964,81.0,538.01
536995,1974.0,1245.59
537038,104.0,361.08
537066,1257.6,1665.2
537098,254.0,771.46
537121,0.0,586.88
537123,9334.74,824.14
537177,200.0,1379.99
537181,3704.95,2842.26
537212,303.45,212.03
537227,131.0,85.23
537289,2277.0,2111.32
537317,2474.0,1889.02
537373,2595.1,2168.75
537393,1564.5,1875.0
537400,5120.0,0.0
537412,2727.0,2077.39
537413,1684.0,1656.48
537414,1932.0,854.73
537470,599.9,0.0
537481,406.6,0.0
537507,4992.0,952.48
537560,1463.6,913.83
537580,5628.6,424.32
537586,849.6,861.77
537595,518.1,2461.53
537659,286.0,0.0
537671,1206.2,1278.16
537676,4790.0,900.44
537688,197.0,361.49
537723,200.0,216.24
537725,390.5,336.5
537748,5635.79,3188.6
537770,1448.6,842.25
537776,2768.0,0.0
537795,0.0,418.9
537804,248.0,56.9
537818,4698.0,220.95
537819,3174.6,1032.17
537834,160.0,415.15
537860,190.0,246.76
537861,1490.0,1091.49
537904,3380.58,469.0
537922,2486.0,774.56
537926,2926.0,0.0
537975,360.0,0.0
538069,5498.55,3849.98
538074,5816.46,2484.68
538084,3630.0,1413.12
538108,0.0,220.51
538112,1014.0,555.39
538131,592.0,579.63
538134,3096.0,1244.96
538139,482.4,577.54
538147,4521.0,2085.8
538167,1354.0,1311.59
538188,3397.0,1338.83
538197,818.8,1889.26
538214,1136.0,51.84
538216,647.0,1695.9
538260,3897.0,1087.01
538270,289.0,444.84
538274,325.0,129.12
538279,2100.65,2387.93
538306,635.0,858.3
538319,1886.4,2741.7
538321,2835.0,368.59
538331,6509.0,1830.41
538349,1903.7,1216.09
538350,945.0,437.75
538388,1186.0,2371.96
538413,562.0,1180.68
538426,0.0,104.13
538432,1256.0,1264.25
538438,375.0,626.22
538441,2654.0,743.5
538454,840.0,198.2
538457,1082.2,864.99
538458,1213.0,2069.36
538489,2348.4,924.97
538522,2633.0,964.37
538529,922.0,645.57
538538,1012.0,2134.54
538608,1155.0,1805.22
538638,1259.0,1270.91
538641,2552.4,905.66
538666,683.0,1357.1
538677,0.0,171.12
538680,217.0,662.45
538681,0.0,251.45
538691,2540.0,684.18
538696,282.0,0.0
538703,444.93,3166.07
538714,1460.0,2228.01
538780,2236.0,1608.62
538788,540.4,798.08
538814,55.8,284.93
538883,816.0,533.94
538915,187.0,1468.22
538919,0.0,3376.12
538944,2617.0,1919.13
538976,2074.0,1693.01
539008,1252.0,871.75
539010,4044.0,1167.0
539012,2903.9,2175.39
539093,1319.65,1301.93
539105,64.0,293.11
539135,1118.4,1405.2
539140,642.44,1915.18
539146,404.0,192.71
539209,1572.7,1825.24
539221,6266.3,1328.76
539243,2915.0,604.13
539267,228.0,587.75
539283,1234.93,240.17
539300,161.0,1231.05
539304,2232.0,0.0
539315,1530.0,1524.48
539317,3599.49,1306.77
539320,4100.0,831.38
539337,1334.79,1022.44
539338,687.0,1477.63
539384,470.0,525.87
539414,3428.5,450.82
539426,3062.0,640.38
539453,1024.0,0.0
539460,263.0,919.68
539510,2389.4,905.1
539519,1215.0,916.32
539528,3740.0,5094.85
539542,6996.0,1688.06
539558,2361.0,1165.43
539566,800.0,2244.16
539611,835.0,990.33
539625,442.0,661.26
539627,474.0,453.35
539637,4902.75,402.59
539648,1880.0,868.57
539656,680.0,0.0
539669,914.4,566.84
539671,312.0,549.43
539710,9263.14,1594.45
539729,1520.0,678.97
539782,0.0,93.97
539794,3139.0,1256.84
539855,831.0,766.96
539864,4508.0,756.59
539868,109.0,1592.87
539883,1873.0,556.0
539888,1288.0,0.0
539899,0.0,103.43
539912,2160.0,2856.09
539916,1848.0,1314.35
539917,816.0,2254.32
539919,4931.58,0.0
539936,901.0,1887.85
539953,920.0,593.39
539962,1464.0,3376.12
540014,142.0,2876.58
540029,2820.0,2422.36
540094,198.0,1032.78
540138,988.2,0.0
540147,3100.73,2766.43
540150,924.0,688.31
540180,4269.0,2513.89
540199,798.8,1713.38
540244,1027.6,1697.5
540252,2400.0,221.33
540253,568.0,412.3
540260,778.0,1040.12
540302,1935.85,1796.87
540306,919.0,1061.4
540308,0.0,130.38
540319,73.0,2990.44
540347,1746.9,2204.79
540348,280.0,865.41
540413,402.0,691.71
540415,785.0,1096.29
540444,2496.8,925.98
540455,1366.2,800.24
540475,3880.4,27.99
540502,2322.0,833.39
540527,884.0,925.3
540557,1206.2,1022.43
540572,11578.93,3157.28
540580,1410.0,864.57
540597,416.0,179.71
540605,977.55,562.35
540614,2085.2,3862.25
540622,2750.0,847.92
540642,504.0,0.0
540653,1385.0,0.0
540654,2389.0,1884.82
540656,4344.6,3450.85
540664,705.0,802.52
540666,435.0,771.77
540698,947.05,1092.85
540708,3035.0,1031.59
540718,2408.0,911.62
540733,2489.5,1034.58
540777,1814.4,0.0
540819,1216.5,1494.48
540837,106.0,265.08
540863,1880.0,625.1
540924,4025.0,0.0
540941,239.0,1688.06
540973,153.0,1534.52
540974,609.0,227.72
541001,282.0,1277.39
541034,1021.5,0.0
541040,1463.0,1197.35
541041,1650.0,124.73
541047,8080.0,726.12
541061,1158.0,178.34
541083,205.7,1395.27
541084,5399.4,403.36
541112,2108.0,583.2
541150,2731.0,676.39
541162,1852.0,2156.2
541168,2033.0,1756.03
541176,1107.3,768.3
541216,258.0,507.02
541224,498.0,1363.37
541235,1680.9,3875.89
541240,588.8,341.2
541249,4087.72,399.76
541259,2568.8,1825.29
541262,1388.4,1836.71
541282,1960.0,1637.97
541289,2704.8,1656.56
541326,413.0,554.8
541352,2622.0,178.8
541357,1054.4,1709.23
541382,1330.6,1575.65
541389,1068.0,2105.02
541438,520.0,162.07
541454,3012.0,2420.47
541505,997.0,849.09
541516,1760.0,698.48
541539,0.0,1194.62
541540,2961.0,1164.22
541612,746.0,3028.53
541649,2182.6,2810.73
541672,2035.0,2287.48
541699,10211.3,3331.9
541700,1416.0,696.01
541734,822.8,1751.78
541735,1779.72,0.0
541752,2155.0,521.39
541764,1743.0,527.37
541812,3963.0,1405.28
541878,3099.0,214.92
541901,7158.1,881.41
541906,5112.0,4196.26
541921,225.0,1437.33
541923,3580.8,780.18
541931,3814.0,1036.25
541939,2628.0,908.62
541967,1578.0,1688.79
541972,4234.37,489.3
541980,763.8,258.87
541998,1004.0,265.54
541999,3521.0,0.0
542012,1655.0,995.22
542015,4362.6,1890.4
542027,2528.0,648.37
542036,402.0,1192.06
542056,3163.0,0.0
542059,195.0,1475.58
542065,4853.6,3959.01
542080,2272.0,882.2
542095,3052.0,567.88
542142,9973.0,3464.6
542153,1123.0,1034.89
542189,268.2,355.53
542194,210.0,1294.83
542196,1536.0,46.06
542208,2864.0,2799.34
542230,3000.0,1311.98
542254,486.0,997.22
542270,2058.0,899.63
542277,1478.0,982.94
542282,615.7,1444.94
542303,828.0,414.31
542316,1662.0,0.0
542326,833.0,905.12
542334,8543.0,644.53
542358,4335.0,738.79
542366,699.4,453.13
542383,658.0,1033.67
542418,1763.2,994.49
542451,380.0,1050.68
542471,3440.95,1982.14
542482,0.0,333.46
542570,252.0,327.66
542585,1674.4,467.03
542605,588.0,367.25
542657,417.0,2612.42
542658,0.0,2154.02
542663,2082.6,2291.81
542670,9610.74,1710.44
542706,930.0,0.0
542752,959.0,1482.14
542760,4943.51,1159.12
542767,1587.9,1787.02
542795,857.0,626.38
542796,95.0,2977.58
542805,1846.0,1457.85
542812,908.8,0.0
542825,1409.86,1210.51
542843,5118.0,1194.03
542850,3238.0,639.26
542874,4800.0,710.28
542914,4224.0,1336.78
542918,1916.0,2196.16
542937,3707.0,2157.63
542965,330.0,0.0
542976,1328.2,1093.38
543008,365.0,3466.94
543038,652.0,881.26
543052,565.0,3368.16
543074,268.0,275.75
543075,534.0,411.4
543081,5062.6,2294.68
543114,4142.9,1954.47
543126,1078.5,474.37
543165,324.9,1145.99
543222,260.0,2389.14
543237,1422.0,1052.13
543240,3744.0,287.17
543271,858.0,3210.21
543273,12904.0,755.04
543304,2135.16,2424.37
543306,1273.2,700.68
543327,1391.0,1549.25
543339,2774.0,2073.06
543352,1716.79,610.84
543375,1600.0,3228.7
543385,3557.0,2721.01
543428,1839.0,0.0
543437,622.1,347.33
543476,462.4,0.0
543497,1618.0,2175.13
543557,594.0,259.71
543559,562.2,805.4
543618,0.0,421.73
543659,1011.0,1822.71
543660,3757.0,744.3
543666,1709.93,1550.18
543668,1598.6,2282.74
543671,1108.8,288.21
543694,120.0,417.86
543713,3847.0,583.09
543716,1744.0,2077.04
543728,1938.0,2715.83
543778,1234.8,1133.6
543810,1389.0,2224.05
543817,0.0,510.3
543826,1511.0,349.11
543885,936.0,0.0
543900,2878.2,901.45
543927,984.0,1408.41
543928,1090.0,626.4
543937,2299.0,1490.97
543952,1372.5,2683.37
543968,3482.96,3536.08
543976,1754.0,748.14
544002,578.0,1046.76
544008,1495.0,1054.21
544012,3015.0,277.07
544015,285.0,586.17
544043,1079.55,592.83
544163,6144.3,1882.78
544207,1693.0,1129.51
544254,2810.0,3409.27
544256,288.0,575.03
544271,0.0,542.21
544367,692.0,1143.81
544391,2953.8,533.29
544406,2530.0,1856.31
544414,3111.86,1965.34
544444,1182.0,329.34
544447,134.9,316.94
544449,6275.8,735.88
544469,1692.79,1356.73
544476,124.0,106.04
544480,411.75,975.68
544495,1238.0,4801.1
544497,1328.0,0.0
544513,961.2,1433.38
544536,882.0,0.0
544549,2610.0,1346.94
544595,1836.38,1570.33
544604,462.0,221.71
544627,1039.0,1008.76
544640,3411.0,1450.67
544647,602.0,0.0
544680,5156.0,2057.16
544683,1540.0,1490.3
544685,4308.0,3917.66
544694,720.7,736.7
544698,635.0,0.0
544747,1816.2,1058.11
544749,526.0,463.99
544818,269.0,1521.11
544839,283.0,996.37
544868,112.0,990.44
544926,366.6,949.97
545010,688.0,1281.92
545011,3400.7,1471.73
545012,2432.0,2026.88
545070,3562.0,543.08
545089,1224.0,2283.96
545109,1062.0,705.98
545115,762.0,651.6
545132,144.9,242.27
545208,256.0,385.33
545209,2987.0,1398.25
545226,1719.0,400.92
545247,4908.0,0.0
545249,2667.7,1458.47
545272,2113.42,289.65
545290,796.25,2128.5
545300,3742.9,874.58
545317,2644.6,2176.42
545318,2660.0,944.77
545327,903.0,504.82
545344,4365.2,3376.12
545345,430.0,291.71
545360,672.0,423.1
545375,736.0,151.05
545399,1386.0,215.58
545404,1733.0,2795.28
545446,1547.0,1769.94
545465,210.0,711.42
545510,2134.8,925.29
545518,3051.0,2836.44
545551,3539.0,1376.67
545577,1523.0,1310.36
545629,1264.0,2126.45
545633,691.8,1100.02
545634,2106.0,1084.58
545652,829.0,936.78
545684,4552.0,1340.0
545736,1952.0,3049.74
545745,0.0,1173.01
545748,1205.0,1009.98
545755,5143.4,1214.08
545758,952.0,901.02
545763,1490.4,307.06
545770,2988.0,995.7
545771,450.0,499.8
545803,1246.0,971.43
545805,7180.2,1485.91
545810,1236.9,0.0
545848,738.0,0.0
545865,1753.6,1482.59
545879,6255.0,3611.22
545936,1583.9,1396.5
545939,1262.0,1366.46
545958,0.0,230.74
545981,3499.86,486.52
546008,3934.6,936.0
546050,244.0,1212.85
546061,578.4,2025.37
546064,4243.0,2757.42
546065,901.0,884.27
546072,2905.0,1288.74
546121,0.0,455.84
546127,1570.0,1563.07
546130,822.0,1316.0
546131,4675.0,2825.45
546161,3514.0,1188.44
546164,5128.0,574.76
546190,3202.51,902.82
546224,190.0,481.69
546256,6943.65,1029.38
546280,1196.0,2759.95
546282,828.0,1047.05
546307,2401.0,2940.53
546334,138.0,75.09
546395,1340.0,1125.38
546399,0.0,256.53
546419,640.0,2291.22
546437,2698.05,1390.01
546462,2640.66,0.0
546470,0.0,592.55
546485,1624.0,1363.46
546509,853.6,1002.84
546529,698.0,3622.59
546587,288.0,2617.58
546612,444.93,454.8
546648,3982.0,1433.16
546664,803.7,40.69
546671,396.0,468.48
546679,1085.0,898.38
546688,1020.0,1412.62
546702,2031.72,878.32
546728,1553.0,2213.13
546740,342.0,1147.9
546756,1912.0,1011.37
546774,2280.0,687.69
546842,404.7,0.0
546844,1207.0,2046.54
546847,6375.8,3919.07
546857,5184.0,0.0
546864,1667.0,915.01
546867,3512.4,1808.49
546881,680.0,549.19
546882,7118.88,2359.4
546884,564.0,0.0
546888,4330.8,4043.34
546900,2392.0,1068.69
546964,1469.0,2707.55
546972,1294.0,1031.16
547006,4920.0,3376.12
547007,5127.0,1079.25
547037,1561.0,837.1
547070,4286.53,1709.54
547100,2212.0,4144.46
547130,590.0,198.6
547150,709.3,2379.32
547164,6682.0,145.04
547175,1729.5,91.79
547180,800.3,518.55
547181,867.0,1349.62
547201,2208.0,0.0
547266,936.53,981.95
547301,1449.0,335.96
547320,1273.95,0.0
547325,602.0,625.97
547336,116.0,310.5
547342,700.0,255.33
547412,3532.0,440.31
547453,962.5,846.16
547458,4814.0,1659.35
547459,8687.2,670.83
547483,2165.0,541.56
547512,5028.59,1367.46
547555,610.0,3025.78
547559,4053.0,1306.97
547568,8591.4,364.29
547594,392.0,473.08
547606,906.0,1523.28
547613,1133.0,1480.84
547617,1000.0,677.13
547663,1044.3,1318.64
547664,152.0,1553.35
547693,4608.0,3291.72
547761,783.0,885.88
547776,1794.35,1229.28
547779,2866.0,1173.74
547792,2350.0,2436.41
547817,8220.0,218.66
547823,3579.0,2048.81
547825,1480.3,501.62
547836,2401.0,1399.09
547857,436.0,605.2
547862,3819.0,487.98
547878,3998.0,3038.51
547911,344.0,1001.29
547938,0.0,1688.06
547951,1130.0,1510.6
547966,6011.0,335.13
547997,0.0,327.48
548006,316.0,673.17
548022,3330.0,1395.09
548032,1322.0,1109.93
548037,387.0,1153.94
548040,1036.0,1841.81
548093,1188.0,0.0
548109,1157.0,3285.11
548113,928.0,1308.58
548120,317.1,939.49
548185,2916.0,0.0
548189,4467.4,716.63
548190,3042.0,864.2
548193,0.0,1402.77
548222,3464.0,2390.21
548228,1090.0,0.0
548230,5130.25,79.23
548256,1570.0,844.44
548258,2121.4,1747.08
548272,5474.44,640.29
548307,770.0,741.2
548310,298.0,315.31
548391,506.0,363.18
548408,3701.75,1903.62
548422,2840.0,1968.74
548434,4719.6,838.24
548448,6200.3,582.82
548474,3529.0,689.31
548488,1042.0,902.46
548490,1221.0,307.56
548504,2075.0,2479.13
548560,471.0,446.45
548568,4381.0,1679.59
548587,2105.0,895.68
548635,1910.0,1565.74
548651,1536.6,1723.39
548653,4082.4,3050.56
548672,1188.0,1293.78
548708,6009.5,454.02
548743,477.75,376.89
548853,1554.0,1107.43
548859,2058.7,648.21
548872,664.0,0.0
548961,2695.0,803.3
548967,6223.0,1602.05
548978,8493.2,780.46
548988,1529.2,1006.35
548990,434.4,687.54
549058,2763.72,2030.07
549115,4188.0,263.86
549116,6773.0,600.65
549121,2642.0,227.99
549141,9444.33,0.0
549152,2180.0,1581.94
549154,4261.6,1066.26
549190,738.0,469.92
549202,3769.6,1077.4
549235,4042.0,0.0
549251,492.0,1377.56
549274,0.0,75.22
549281,4018.0,2165.03
549290,1782.0,0.0
549292,3167.58,1671.18
549303,1205.0,826.78
549313,469.0,327.4
549320,1704.0,0.0
549357,655.5,583.5
549359,2632.0,1148.32
549361,1889.0,1171.74
549367,3736.0,964.66
549377,3672.0,230.99
549389,4572.25,0.0
549390,4495.6,0.0
549450,0.0,3376.12
549466,0.0,380.9
549472,0.0,104.51
549482,3357.35,1867.93
549515,2410.4,2013.46
549569,970.8,1257.36
549572,1910.46,1020.91
549579,232.0,183.7
549580,2605.19,1978.24
549584,1048.0,2013.56
549611,1829.6,2782.06
549623,1140.2,1171.88
549631,2461.05,1657.8
549710,3232.4,2222.72
549714,704.0,1343.04
549733,1775.0,1761.87
549746,3319.6,2234.75
549764,1650.0,356.67
549777,81.0,533.85
549797,6375.0,340.48
549800,140.0,1204.19
549850,1181.0,1251.72
549894,0.0,232.92
549938,1195.0,1230.43
549988,0.0,658.47
549992,0.0,912.4
550017,4678.8,3108.9
550019,2765.4,1160.26
550028,0.0,467.37
550068,6375.0,497.71
550071,1240.0,1771.92
550077,209.4,676.55
550105,1590.0,154.52
550110,1964.0,2157.15
550134,430.7,900.7
550193,115.2,0.0
550200,3463.86,576.1
550202,1429.0,3800.62
550221,1008.0,1916.69
550222,2478.0,1438.87
550229,794.0,1847.23
550233,2533.72,1104.92
550298,528.0,0.0
550300,726.0,1301.7
550317,4432.0,123.17
550400,1449.0,3522.53
550421,292.0,244.44
550426,5005.65,265.35
550442,1052.0,402.35
550455,1660.0,715.94
550459,1550.0,917.48
550460,2309.8,1567.86
550506,8595.0,847.81
550514,1296.0,1430.76
550572,941.8,1776.03
550579,2885.0,3934.1
550599,0.0,421.04
550627,0.0,1688.06
550703,7762.0,0.0
550711,444.93,44.93
550752,265.0,1059.69
550754,3476.0,551.7
550796,5208.6,491.7
550804,180.0,435.62
550805,2074.0,1215.39
550830,588.0,0.0
550868,314.0,141.38
550871,854.0,1210.96
550887,3850.0,0.0
550904,1872.93,2715.16
550973,322.0,630.61
550985,511.65,1910.89
551023,904.0,3953.16
551032,1970.8,817.48
551042,1985.4,1497.97
551051,567.0,0.0
551088,6836.0,3139.46
551116,2544.0,1106.45
551166,1925.0,448.19
551217,2915.0,1133.89
551237,113.0,614.79
551241,1269.0,1015.15
551245,5616.0,3376.12
551278,150.0,762.37
551282,971.1,757.4
551331,2006.2,1184.66
551340,2690.0,170.65
551359,5770.0,1026.53
551430,1021.0,1990.99
551448,222.1,1438.43
551468,3514.0,1847.67
551473,259.2,0.0
551486,448.0,866.84
551488,8892.0,0.0
551549,252.0,682.89
551560,146.3,489.59
551567,3270.0,4265.11
551576,249.0,198.03
551600,5124.0,847.06
551615,464.0,235.86
551620,662.25,654.66
551622,6930.0,2851.8
551627,460.0,444.98
551662,297.0,519.88
551665,1778.0,1033.51
551681,549.0,1795.1
551685,675.0,295.01
551718,6297.0,366.58
551729,138.7,540.81
551804,8318.88,1176.77
551834,1365.0,236.32
551847,2422.0,524.66
551890,2541.86,1501.34
551914,187.0,1172.72
551935,2160.0,0.0
551963,476.0,2181.8
551967,2940.0,1040.39
551978,904.0,414.64
551990,3523.0,1255.53
552036,2244.0,291.26
552088,370.0,405.04
552172,11766.0,4272.61
552192,791.0,2255.51
552209,0.0,356.7
552303,3881.0,600.1
552313,5420.0,3689.76
552314,738.0,1815.0
552345,844.0,2872.78
552348,1367.8,1626.39
552363,988.2,962.67
552364,1596.0,0.0
552366,2508.6,3799.38
552372,169.0,479.93
552384,1370.0,1194.17
552414,2291.9,1409.45
552432,2597.79,2513.59
552440,102.0,683.66
552473,0.0,2188.09
552487,591.1,476.52
552506,0.0,327.02
552532,1670.0,869.51
552535,1722.0,2426.85
552558,2132.2,888.28
552573,262.0,2124.6
552597,2415.6,2318.64
552598,238.0,1202.55
552613,1869.0,1052.0
552623,495.0,1688.06
552642,1105.18,889.68
552643,697.0,955.3
552649,300.0,572.68
552653,1188.0,176.35
552661,1136.5,515.45
552726,816.0,0.0
552732,1998.72,914.97
552734,978.0,1294.15
552760,382.0,1211.22
552763,183.0,901.58
552775,2451.0,799.66
552809,1883.2,1088.31
552861,312.0,4086.41
552904,1875.9,963.55
552929,5321.0,510.28
552944,3319.99,2614.71
552945,6078.0,552.09
553017,8656.0,2147.58
553054,1728.0,2166.48
553139,3338.0,2410.85
553151,795.0,1081.92
553208,531.0,0.0
553219,3008.7,1216.15
553220,3002.0,503.92
553231,1130.4,715.3
553245,2068.0,85.66
553339,3325.72,1508.24
553361,2131.6,887.14
553456,1494.0,1585.31
553533,87.0,158.96
553559,1539.0,665.04
553568,1487.0,1386.69
553607,3296.55,1047.33
553645,2781.0,802.87
553664,1091.7,632.79
553704,1168.0,926.99
553743,0.0,75.29
553751,2158.55,544.37
553754,1142.0,1076.84
553773,2802.0,1587.08
553783,351.0,30.0
553791,2076.0,1113.4
553805,81.0,917.36
553876,2210.0,801.8
553901,5470.0,826.73
