user_id,session_duration,total_page_clicks,num_trips,num_flights,num_hotels,flight_discount,hotel_discount,base_fare_usd,hotel_price_per_room_night_usd,checked_bags,seats,nights,rooms,rebooking_ratio,co_booking_ratio,flight_only_ratio,hotel_only_ratio,dollars_saved_per_km
547070,62.5,127,6.0,5.0,5.0,0.3333333333333333,0.3333333333333333,1767.39,1077.9300000000003,0.5,1.1666666666666667,4.0,1.2,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0006925662635039
547100,43.0,137,3.0,4.0,4.0,0.25,0.25,4144.46,634.0,1.0,1.5,4.75,1.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0
547130,84.4,121,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,198.6,118.0,0.0,0.6666666666666666,5.0,1.0,1.0,0.5,0.5,0.5,0.0
547150,102.0,212,3.0,4.0,3.0,0.25,0.5,2379.32,202.0,0.25,1.0,6.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0
547164,79.8,303,2.0,2.0,3.0,0.6666666666666666,0.3333333333333333,161.15,385.0,0.0,0.3333333333333333,17.333333333333332,1.0,1.0,1.0,0.0,0.5,0.0010683173934181
547175,64.4,84,2.0,1.0,2.0,0.0,0.5,91.79,179.0,0.0,0.5,8.5,1.0,0.0,0.5,0.0,0.5,0.0
547180,72.4,98,2.0,1.0,2.0,0.0,0.5,518.55,327.0,0.0,0.5,2.5,1.0,0.0,0.5,0.0,0.5,0.0
547181,69.0,99,3.0,1.0,3.0,0.0,0.0,1349.62,274.0,0.3333333333333333,0.6666666666666666,3.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
547201,74.0,88,1.0,0.0,1.0,0.0,0.0,0.0,138.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0
547266,102.0,120,3.0,2.0,3.0,0.0,0.3333333333333333,981.95,610.9300000000003,0.6666666666666666,1.0,2.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
547301,84.16666666666667,92,2.0,1.0,1.0,0.0,0.0,335.96,207.0,0.5,1.0,7.0,1.0,0.0,0.0,0.5,0.5,0.0
547320,44.16666666666666,62,1.0,0.0,1.0,0.0,1.0,0.0,149.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0
547325,82.2,106,2.0,2.0,2.0,0.0,0.0,625.97,245.0,1.0,1.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0
547336,73.57142857142857,107,1.0,1.0,1.0,0.0,0.0,310.5,116.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
547342,81.85714285714286,98,1.0,1.0,1.0,0.0,0.0,255.33,175.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
547412,91.5,142,2.0,2.0,2.0,0.0,0.0,440.31,414.0,1.0,2.0,3.5,2.0,0.0,1.0,0.0,0.0,0.0
547453,47.0,107,3.0,2.0,3.0,0.0,0.3333333333333333,846.16,615.0,0.3333333333333333,0.6666666666666666,2.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
547458,101.5,131,4.0,3.0,3.0,0.0,0.25,1659.35,762.0,0.5,1.0,5.0,1.3333333333333333,0.0,0.5,0.25,0.25,0.0
547459,86.0,171,4.0,2.0,4.0,0.25,0.25,695.0799999999999,750.0,0.25,0.75,8.25,1.25,0.0,0.5,0.0,0.5,0.0008929487797408
547483,88.83333333333333,115,2.0,2.0,2.0,0.0,0.0,541.56,645.0,1.0,1.0,3.5,1.0,0.0,1.0,0.0,0.0,0.0
547512,82.0,141,4.0,4.0,4.0,0.25,0.25,1402.0,1163.9300000000003,1.0,1.0,5.25,1.0,0.0,1.0,0.0,0.0,0.0004587744278382
547555,120.66666666666669,344,5.0,6.0,5.0,0.1666666666666666,0.1666666666666666,3025.78,889.0,1.0,1.1666666666666667,0.8,1.2,0.4,1.0,0.2,0.0,0.0
547559,32.5,195,6.0,6.0,5.0,0.5,0.0,1434.46,968.0,0.8333333333333334,1.3333333333333333,4.6,1.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0013665294143703
547568,126.83333333333331,152,2.0,1.0,2.0,0.5,0.5,383.46,425.0,1.0,0.5,11.5,1.5,0.0,0.5,0.0,0.5,0.0012582801286641
547594,100.33333333333331,280,1.0,2.0,2.0,0.5,0.5,473.08,196.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0
547606,75.2,114,3.0,3.0,3.0,0.0,0.3333333333333333,1523.28,329.0,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0
547613,93.0,112,4.0,3.0,3.0,0.0,0.0,1480.84,331.0,0.0,0.75,4.333333333333333,1.0,0.0,0.5,0.25,0.25,0.0
547617,116.33333333333331,161,3.0,2.0,1.0,0.0,0.0,677.1300000000001,125.0,0.0,0.6666666666666666,8.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
547663,113.83333333333331,162,2.0,2.0,2.0,0.0,0.5,1318.64,299.0,0.0,1.0,3.5,1.0,0.0,1.0,0.0,0.0,0.0
547664,62.25,104,4.0,4.0,2.0,0.0,0.0,1553.35,116.0,0.5,1.25,1.5,1.0,0.0,0.5,0.5,0.0,0.0
547693,49.5,129,1.0,2.0,2.0,1.0,1.0,3376.12,320.0,2.0,2.0,16.0,1.0,2.0,2.0,0.0,0.0,0.0072024624764387
547761,67.66666666666667,107,2.0,2.0,2.0,0.5,0.0,902.15,201.0,0.5,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0005519856393417
547776,60.2,124,3.0,3.0,3.0,0.0,0.6666666666666666,1229.28,598.0,1.0,1.3333333333333333,2.333333333333333,1.3333333333333333,0.0,1.0,0.0,0.0,0.0
547779,61.6,105,3.0,3.0,3.0,0.3333333333333333,0.0,1235.53,490.0,1.0,1.3333333333333333,4.333333333333333,1.3333333333333333,0.0,1.0,0.0,0.0,0.0014396256388389
547792,57.333333333333336,117,5.0,4.0,3.0,0.4,0.2,2570.22,496.0,0.4,1.2,4.666666666666667,1.3333333333333333,0.0,0.4,0.4,0.2,0.0020934879677641
547817,89.4,99,3.0,1.0,3.0,0.3333333333333333,0.0,218.66,652.0,0.0,0.3333333333333333,7.666666666666667,1.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
547823,30.33333333333333,115,5.0,4.0,5.0,0.0,0.0,2048.81,740.0,0.2,0.8,4.8,1.0,0.0,0.8,0.0,0.2,0.0
547825,71.16666666666667,129,2.0,1.0,2.0,0.0,0.5,501.62,242.0,0.5,0.5,6.0,1.0,0.0,0.5,0.0,0.5,0.0
547834,85.125,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547836,133.8,140,3.0,2.0,2.0,0.3333333333333333,0.0,1399.09,238.0,0.0,0.6666666666666666,7.5,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
547857,75.25,95,1.0,1.0,1.0,0.0,0.0,605.2,218.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
547862,117.25,142,4.0,3.0,4.0,0.0,0.0,487.98,797.0,0.75,0.75,4.75,1.0,0.0,0.75,0.0,0.25,0.0
547878,77.25,148,3.0,2.0,4.0,0.75,0.5,3376.12,606.0,0.0,0.5,5.5,1.25,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0685342819681244
547911,76.0,106,2.0,2.0,2.0,0.0,0.0,1001.29,221.0,0.5,1.0,1.5,1.0,0.0,1.0,0.0,0.0,0.0
547938,98.42857142857144,105,1.0,1.0,0.0,0.0,0.0,1688.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
547951,93.66666666666669,140,4.0,4.0,4.0,0.25,0.25,1613.81,767.0,0.5,1.5,1.5,1.5,0.0,1.0,0.0,0.0,0.0014866423844085
547966,88.33333333333333,118,2.0,1.0,2.0,0.0,0.0,335.13,454.0,0.5,1.0,9.0,1.5,0.0,0.5,0.0,0.5,0.0
547997,103.85714285714286,115,1.0,1.0,0.0,0.0,0.0,327.48,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
548006,66.83333333333333,99,2.0,2.0,2.0,0.5,0.0,752.5799999999999,220.0,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0023845183501995
548022,93.0,182,4.0,4.0,4.0,0.25,0.0,1423.5,588.0,0.75,1.0,5.5,1.0,0.0,1.0,0.0,0.0,0.0005725180847917
548032,154.8,169,3.0,3.0,2.0,0.0,0.0,1109.93,382.0,0.6666666666666666,1.6666666666666667,1.5,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
548037,96.66666666666669,119,2.0,2.0,2.0,0.0,0.0,1153.94,404.0,1.0,1.0,1.5,1.0,0.0,1.0,0.0,0.0,0.0
548040,60.8,103,3.0,3.0,3.0,0.0,0.0,1841.81,636.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.0,0.0,0.0,0.0
548093,111.14285714285714,129,1.0,0.0,1.0,0.0,0.0,0.0,99.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0
548109,47.0,132,5.0,5.0,4.0,0.0,0.2,3285.11,563.0,0.6,1.2,1.75,1.25,0.0,0.8,0.2,0.0,0.0
548113,160.75,166,4.0,4.0,3.0,0.25,0.0,1347.25,266.0,0.5,1.0,3.6666666666666665,1.0,0.0,0.75,0.25,0.0,0.0006014131901429
548120,91.66666666666669,135,3.0,3.0,2.0,0.3333333333333333,0.3333333333333333,1002.06,323.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0018424762101164
548123,59.5,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548185,73.83333333333333,110,2.0,0.0,2.0,0.0,0.0,0.0,261.0,0.0,0.0,8.0,1.5,0.0,0.0,0.0,1.0,0.0
548189,160.0,232,4.0,3.0,4.0,0.6,0.6,730.37,523.0,0.0,1.0,4.666666666666667,2.333333333333333,0.5,0.5,0.25,0.5,0.0005181316189477
548190,112.0,133,3.0,2.0,3.0,0.0,0.3333333333333333,864.2,478.0,0.6666666666666666,0.6666666666666666,5.666666666666667,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
548193,87.2,255,2.0,3.0,1.0,0.3333333333333333,0.3333333333333333,1402.77,0.0,1.0,1.6666666666666667,0.0,0.0,1.0,0.5,1.0,0.0,0.0
548222,35.5,135,4.0,3.0,3.0,0.5,0.0,2392.72,608.0,0.75,1.25,5.333333333333333,1.0,0.0,0.5,0.25,0.25,4.579161598583034e-05
548228,75.57142857142857,81,1.0,0.0,1.0,0.0,0.0,0.0,109.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0
548230,63.8,94,3.0,1.0,3.0,0.0,0.3333333333333333,79.23,687.0,0.0,0.3333333333333333,6.666666666666667,1.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
548256,91.25,117,4.0,3.0,3.0,0.0,0.0,844.44,624.0,0.25,0.75,3.0,1.0,0.0,0.5,0.25,0.25,0.0
548258,106.0,220,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666,1812.58,1210.0,0.3333333333333333,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.000723427160351
548272,106.4,156,3.0,3.0,3.0,0.3333333333333333,0.0,682.78,871.9300000000003,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0010311417452707
548307,53.66666666666666,104,2.0,2.0,2.0,0.0,0.0,741.2,154.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
548310,180.5,168,1.0,1.0,1.0,0.0,0.0,315.31,149.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
548391,162.83333333333334,167,1.0,1.0,1.0,0.0,0.0,363.18,253.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
548408,136.33333333333334,175,5.0,5.0,5.0,0.2,0.4,1909.33,704.0,1.2,1.4,3.8,1.4,0.0,1.0,0.0,0.0,8.868659997578544e-05
548422,86.0,228,5.0,6.0,6.0,0.3333333333333333,0.1666666666666666,2029.98,687.0,1.0,1.0,2.5,1.0,0.4,1.2,0.0,0.0,0.0009380538253447
548434,53.8,106,3.0,2.0,2.0,0.3333333333333333,0.3333333333333333,871.25,696.0,0.0,1.3333333333333333,3.5,2.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001304255163024
548448,38.0,78,3.0,1.0,3.0,0.0,0.0,582.82,741.9300000000003,0.0,0.3333333333333333,9.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
548474,102.0,127,3.0,1.0,2.0,0.0,0.0,689.31,469.0,0.0,0.3333333333333333,7.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
548488,51.2,118,3.0,3.0,3.0,0.0,0.0,902.46,469.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,1.0,0.0,0.0,0.0
548490,45.66666666666666,91,2.0,2.0,2.0,0.5,0.0,344.08000000000004,266.0,0.0,1.0,3.5,1.0,0.0,1.0,0.0,0.0,0.001276828446847
548504,93.0,167,7.0,7.0,5.0,0.0,0.0,2479.13,1149.9300000000003,0.4285714285714285,1.1428571428571428,2.0,1.2,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0
548560,111.14285714285714,129,1.0,1.0,1.0,0.0,0.0,446.45,157.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
548568,45.8,113,4.0,4.0,4.0,0.0,0.0,1679.59,1325.0,0.75,1.5,2.0,1.5,0.0,1.0,0.0,0.0,0.0
548587,101.0,122,2.0,2.0,2.0,0.0,0.0,895.68,605.0,0.5,1.0,4.5,1.0,0.0,1.0,0.0,0.0,0.0
548635,49.333333333333336,99,4.0,4.0,4.0,0.0,0.0,1565.74,771.0,0.0,1.25,1.75,1.25,0.0,1.0,0.0,0.0,0.0
548651,81.0,168,5.0,5.0,4.0,0.4,0.4,1849.87,448.0,0.4,1.4,2.0,1.5,0.0,0.8,0.2,0.0,0.0014794307512276
548653,92.33333333333331,158,5.0,5.0,5.0,0.0,0.4,3050.56,1117.0,0.4,1.4,2.4,1.4,0.0,1.0,0.0,0.0,0.0
548672,77.33333333333333,206,4.0,4.0,4.0,0.0,0.25,1293.78,841.0,0.5,1.25,1.0,1.25,0.0,1.0,0.0,0.0,0.0
548708,127.4,155,3.0,2.0,3.0,0.0,0.3333333333333333,454.02,848.0,0.0,0.6666666666666666,6.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
548743,103.28571428571428,154,2.0,1.0,2.0,0.0,0.5,376.89,329.0,0.5,0.5,2.0,1.0,0.0,0.5,0.0,0.5,0.0
548853,53.2,88,3.0,2.0,2.0,0.3333333333333333,0.0,1160.98,518.0,0.6666666666666666,1.3333333333333333,3.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016836649973952
548859,157.0,245,3.0,3.0,3.0,0.0,0.3333333333333333,648.2099999999999,633.0,0.6666666666666666,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
548872,159.16666666666666,162,1.0,0.0,1.0,1.0,0.0,0.0,166.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
548961,82.0,311,4.0,4.0,3.0,0.4,0.2,828.99,427.0,0.6,0.8,5.5,1.0,0.5,0.5,0.5,0.25,0.000546165814657
548967,78.33333333333333,156,6.0,6.0,6.0,0.0,0.0,1602.05,925.0,0.3333333333333333,1.1666666666666667,4.666666666666667,1.1666666666666667,0.0,1.0,0.0,0.0,0.0
548978,85.25,141,4.0,1.0,4.0,0.25,0.25,780.46,605.0,0.25,0.25,7.75,1.5,0.0,0.25,0.0,0.75,0.0
548988,66.5,109,4.0,3.0,4.0,0.25,0.5,1066.85,490.0,0.5,0.75,2.5,1.25,0.0,0.75,0.0,0.25,0.0011558914196631
548990,87.0,106,2.0,1.0,2.0,0.0,0.5,687.54,117.0,0.5,0.5,4.0,1.0,0.0,0.5,0.0,0.5,0.0
549058,63.0,91,2.0,2.0,2.0,0.5,0.0,2090.42,526.9300000000003,1.0,1.5,8.0,1.0,0.0,1.0,0.0,0.0,0.001923567371839
549115,43.57142857142857,62,1.0,1.0,1.0,0.0,0.0,263.86,349.0,0.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0
549116,90.2,136,3.0,3.0,3.0,0.0,0.0,600.65,638.0,0.0,1.3333333333333333,5.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0
549121,62.8,230,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333,227.99,372.0,0.3333333333333333,0.3333333333333333,4.333333333333333,1.6666666666666667,1.0,1.0,0.0,0.5,0.0
549141,78.66666666666667,97,2.0,0.0,2.0,0.0,0.5,0.0,556.9300000000003,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
549152,58.0,248,4.0,4.0,4.0,0.4,0.2,1581.94,270.0,0.0,0.8,4.333333333333333,1.3333333333333333,0.5,0.75,0.25,0.25,0.0
549154,221.0,172,5.0,3.0,5.0,0.4,0.4,1098.15,627.0,0.2,0.6,5.2,1.2,0.0,0.6,0.0,0.4,0.0006324157949905
549190,82.0,141,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,469.92,123.0,0.6666666666666666,1.3333333333333333,6.0,1.0,1.0,0.5,0.5,0.5,0.0
549202,144.33333333333334,165,5.0,3.0,5.0,0.0,0.2,1077.4,976.0,0.2,0.6,4.6,1.0,0.0,0.6,0.0,0.4,0.0
549235,85.66666666666667,127,2.0,0.0,2.0,0.0,0.5,0.0,454.0,0.0,0.0,7.5,1.5,0.0,0.0,0.0,1.0,0.0
549251,123.66666666666669,142,2.0,2.0,1.0,0.0,0.0,1377.56,164.0,0.0,1.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0
549274,144.14285714285714,153,1.0,1.0,1.0,0.0,0.0,75.22,81.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
549281,95.33333333333331,177,5.0,5.0,5.0,0.4,0.2,2205.04,785.0,0.6,1.0,6.4,1.0,0.0,1.0,0.0,0.0,0.0005322474517566
549290,49.57142857142857,59,1.0,0.0,1.0,0.0,0.0,0.0,162.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0
549292,99.8,142,3.0,3.0,3.0,0.0,0.0,1671.1799999999998,748.9300000000003,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0
549293,67.875,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549303,155.0,161,3.0,3.0,3.0,0.0,0.3333333333333333,826.78,586.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,1.0,0.0,0.0,0.0
549313,85.0,97,2.0,2.0,2.0,0.0,0.0,327.40000000000003,334.0,0.0,1.0,1.5,1.0,0.0,1.0,0.0,0.0,0.0
549320,87.5,134,2.0,0.0,2.0,0.0,0.0,0.0,354.0,0.0,0.0,4.5,1.0,0.0,0.0,0.0,1.0,0.0
549357,44.57142857142857,77,2.0,2.0,1.0,0.5,0.5,629.66,138.0,1.0,1.0,5.0,1.0,0.0,0.5,0.5,0.0,0.0014423950941824
549359,82.6,136,3.0,3.0,3.0,0.0,0.0,1148.32,1059.0,0.3333333333333333,1.0,2.333333333333333,1.0,0.0,1.0,0.0,0.0,0.0
549361,165.75,168,4.0,4.0,4.0,0.5,0.0,1280.14,524.0,1.0,1.25,3.5,1.25,0.0,1.0,0.0,0.0,0.0017321616952749
549366,50.5,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549367,93.75,125,4.0,3.0,4.0,0.25,0.0,982.54,746.0,0.25,1.25,3.75,1.5,0.0,0.75,0.0,0.25,0.0004603493919561
549377,26.0,175,4.0,3.0,4.0,0.4,0.4,254.73,562.0,0.6,0.4,4.75,1.25,0.5,0.5,0.25,0.5,0.0008618871289192
549389,150.66666666666666,165,2.0,0.0,2.0,0.0,0.5,0.0,729.0,0.0,0.0,6.5,1.0,0.0,0.0,0.0,1.0,0.0
549390,78.2,105,3.0,0.0,3.0,0.0,0.3333333333333333,0.0,252.0,0.0,0.0,10.333333333333334,1.6666666666666667,0.0,0.0,0.0,1.0,0.0
549450,213.3333333333333,278,1.0,2.0,1.0,0.5,1.0,3376.12,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
549466,89.2,187,3.0,3.0,2.0,0.0,0.0,380.9,561.9300000000003,0.3333333333333333,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
549472,190.0,204,1.0,1.0,1.0,0.0,0.0,104.51,160.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
549482,50.66666666666666,133,5.0,5.0,5.0,0.0,0.4,1867.93,965.0,0.8,1.0,3.2,1.0,0.0,1.0,0.0,0.0,0.0
549515,79.0,128,5.0,4.0,4.0,0.4,0.2,2067.45,624.0,0.4,1.0,2.25,1.25,0.0,0.6,0.2,0.2,0.0008235669841674
549569,50.8,98,3.0,3.0,2.0,0.3333333333333333,0.3333333333333333,1272.85,394.0,0.6666666666666666,1.3333333333333333,2.5,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0003970500523067
549572,52.25,149,4.0,4.0,4.0,0.0,0.25,1020.91,661.9300000000003,0.5,1.5,2.75,1.5,0.0,1.0,0.0,0.0,0.0
549579,58.285714285714285,77,1.0,1.0,1.0,0.0,0.0,183.7,116.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
549580,49.5,159,6.0,6.0,6.0,0.0,0.1666666666666666,1978.24,1047.9300000000003,0.1666666666666666,1.1666666666666667,2.5,1.1666666666666667,0.0,1.0,0.0,0.0,0.0
549584,105.83333333333331,161,2.0,2.0,2.0,0.0,0.0,2013.56,131.0,1.5,1.5,6.0,1.5,0.0,1.0,0.0,0.0,0.0
549608,121.875,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549611,40.0,149,6.0,6.0,6.0,0.0,0.1666666666666666,2782.06,696.0,0.3333333333333333,1.3333333333333333,2.1666666666666665,1.3333333333333333,0.0,1.0,0.0,0.0,0.0
549623,50.66666666666666,128,4.0,4.0,4.0,0.0,0.25,1171.88,813.0,0.25,1.5,1.25,1.5,0.0,1.0,0.0,0.0,0.0
549631,96.0,242,4.0,4.0,4.0,0.0,0.25,1657.8,785.0,0.75,1.0,4.25,1.0,0.0,1.0,0.0,0.0,0.0
549710,77.0,143,5.0,4.0,5.0,0.0,0.2,2222.7200000000003,677.0,0.4,0.8,4.6,1.0,0.0,0.8,0.0,0.2,0.0
549714,118.0,133,2.0,2.0,2.0,0.5,0.0,1532.56,320.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0057401495733525
549733,92.33333333333331,106,2.0,2.0,1.0,0.0,0.0,1761.87,355.0,0.5,1.0,5.0,1.0,0.0,0.5,0.5,0.0,0.0
549746,103.0,152,6.0,5.0,6.0,0.1666666666666666,0.3333333333333333,2251.06,783.0,0.8333333333333334,1.0,3.5,1.1666666666666667,0.0,0.8333333333333334,0.0,0.1666666666666666,0.0002164492190127
549759,64.85714285714286,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549764,53.25,105,3.0,2.0,2.0,0.3333333333333333,0.0,496.71,285.0,0.0,0.6666666666666666,4.5,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.004650272325451
549777,85.28571428571429,109,1.0,1.0,1.0,0.0,1.0,533.85,45.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
549797,123.33333333333331,156,5.0,4.0,4.0,0.4,0.0,365.33,819.0,0.2,0.8,6.75,1.0,0.0,0.6,0.2,0.2,0.0004880228765568
549800,124.0,140,2.0,2.0,1.0,0.0,0.5,1204.19,70.0,1.5,1.5,2.0,1.0,0.0,0.5,0.5,0.0,0.0
549850,42.75,138,4.0,4.0,4.0,0.25,0.0,1265.27,408.0,0.25,1.0,5.5,1.0,0.0,1.0,0.0,0.0,0.0002345855382775
549894,68.5,92,1.0,1.0,0.0,0.0,0.0,232.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
549938,153.5,268,3.0,3.0,4.0,0.5,0.25,1304.6,487.0,0.75,0.75,2.75,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0026911770404863
549988,81.875,108,1.0,1.0,0.0,0.0,0.0,658.47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
549992,89.0,113,2.0,2.0,1.0,0.0,0.0,912.4,136.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0
550017,34.5,130,5.0,3.0,5.0,0.0,0.4,3108.9,676.0,0.4,1.0,4.8,1.4,0.0,0.6,0.0,0.4,0.0
550019,243.4,232,4.0,4.0,4.0,0.0,0.5,1160.26,1084.0,0.75,1.25,1.75,1.25,0.0,1.0,0.0,0.0,0.0
550022,53.75,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550028,72.85714285714286,80,1.0,1.0,0.0,0.0,0.0,467.37,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
550068,40.25,151,4.0,2.0,4.0,0.5,0.25,497.71,670.0,0.25,0.5,6.0,1.25,0.0,0.5,0.0,0.5,0.0
550071,116.5,178,5.0,5.0,5.0,0.0,0.2,1771.92,976.0,0.4,1.0,1.6,1.0,0.0,1.0,0.0,0.0,0.0
550077,143.66666666666666,166,2.0,2.0,2.0,0.0,0.5,676.55,227.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
550105,90.0,107,2.0,1.0,2.0,0.0,0.0,154.52,442.0,0.0,0.5,4.5,1.0,0.0,0.5,0.0,0.5,0.0
550110,50.2,270,3.0,4.0,4.0,0.25,0.25,2157.15,550.0,0.75,1.0,3.75,1.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0
550134,76.0,116,2.0,2.0,2.0,0.0,0.5,900.7,466.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
550193,189.42857142857144,203,1.0,0.0,1.0,0.0,1.0,0.0,64.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
550200,101.33333333333331,171,2.0,2.0,2.0,0.5,0.0,604.16,678.9300000000003,0.5,1.0,6.5,1.0,0.0,1.0,0.0,0.0,0.0009011397731918
550202,128.66666666666666,188,5.0,5.0,4.0,0.0,0.0,3800.62,467.0,0.2,1.2,3.25,1.0,0.0,0.8,0.2,0.0,0.0
550221,74.33333333333333,120,3.0,3.0,3.0,0.3333333333333333,0.0,1987.23,527.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.0,0.0,0.0,0.0014318182857449
550222,111.5,133,3.0,3.0,3.0,0.3333333333333333,0.0,1492.44,836.0,1.0,1.0,2.6666666666666665,1.0,0.0,1.0,0.0,0.0,0.0010655925311395
